,BJD,RV,eRV,eRV_og,residuals
103,0.28931976233328444,0.0,1.0,1.0,0.0
104,0.29212869206467557,0.0,1.0,1.0,0.0
105,0.2949376217960667,0.0,1.0,1.0,0.0
106,0.29774655152745777,0.0,1.0,1.0,0.0
107,0.3005554812588489,0.0,1.0,1.0,0.0
108,0.30336441099024003,0.0,1.0,1.0,0.0
109,0.3061733407216311,0.0,1.0,1.0,0.0
110,0.30898227045302223,0.0,1.0,1.0,0.0
111,0.31179120018441336,0.0,1.0,1.0,0.0
112,0.31460012991580444,0.0,1.0,1.0,0.0
113,0.31740905964719557,0.0,1.0,1.0,0.0
114,0.3202179893785867,0.0,1.0,1.0,0.0
115,0.3230269191099778,0.0,1.0,1.0,0.0
116,0.3258358488413689,0.0,1.0,1.0,0.0
117,0.32864477857276003,0.0,1.0,1.0,0.0
118,0.3314537083041511,0.0,1.0,1.0,0.0
119,0.33426263803554224,0.0,1.0,1.0,0.0
120,0.33707156776693337,0.0,1.0,1.0,0.0
121,0.33988049749832444,0.0,1.0,1.0,0.0
122,0.34268942722971557,0.0,1.0,1.0,0.0
123,0.3454983569611067,0.0,1.0,1.0,0.0
124,0.3483072866924978,0.0,1.0,1.0,0.0
125,0.3511162164238889,0.0,1.0,1.0,0.0
126,0.35392514615528003,0.0,1.0,1.0,0.0
127,0.3567340758866711,0.0,1.0,1.0,0.0
128,0.35954300561806224,0.0,1.0,1.0,0.0
129,0.36235193534945337,0.0,1.0,1.0,0.0
130,0.36516086508084444,0.0,1.0,1.0,0.0
131,0.3679697948122356,0.0,1.0,1.0,0.0
132,0.3707787245436267,0.0,1.0,1.0,0.0
133,0.3735876542750178,0.0,1.0,1.0,0.0
134,0.3763965840064089,0.0,1.0,1.0,0.0
135,0.37920551373780004,0.0,1.0,1.0,0.0
136,0.3820144434691911,0.0,1.0,1.0,0.0
137,0.38482337320058224,0.0,1.0,1.0,0.0
138,0.38763230293197337,0.0,1.0,1.0,0.0
139,0.39044123266336445,0.0,1.0,1.0,0.0
140,0.3932501623947556,0.0,1.0,1.0,0.0
141,0.3960590921261467,0.0,1.0,1.0,0.0
142,0.3988680218575378,0.0,1.0,1.0,0.0
143,0.4016769515889289,0.0,1.0,1.0,0.0
144,0.40448588132032004,0.0,1.0,1.0,0.0
145,0.4072948110517111,0.0,1.0,1.0,0.0
146,0.41010374078310224,0.0,1.0,1.0,0.0
147,0.4129126705144934,0.0,1.0,1.0,0.0
148,0.41572160024588445,0.0,1.0,1.0,0.0
149,0.4185305299772756,0.0,1.0,1.0,0.0
150,0.4213394597086667,0.0,1.0,1.0,0.0
151,0.4241483894400578,0.0,1.0,1.0,0.0
152,0.4269573191714489,0.0,1.0,1.0,0.0
153,0.42976624890284004,0.0,1.0,1.0,0.0
154,0.4325751786342311,0.0,1.0,1.0,0.0
