,BJD,RV,eRV,eRV_og,residuals
103,1.683206599153102,0.0,1.0,1.0,0.0
104,1.6995484107953651,0.0,1.0,1.0,0.0
105,1.7158902224376282,0.0,1.0,1.0,0.0
106,1.7322320340798913,0.0,1.0,1.0,0.0
107,1.7485738457221545,0.0,1.0,1.0,0.0
108,1.7649156573644176,0.0,1.0,1.0,0.0
109,1.7812574690066807,0.0,1.0,1.0,0.0
110,1.7975992806489438,0.0,1.0,1.0,0.0
111,1.813941092291207,0.0,1.0,1.0,0.0
112,1.83028290393347,0.0,1.0,1.0,0.0
113,1.8466247155757332,0.0,1.0,1.0,0.0
114,1.8629665272179963,0.0,1.0,1.0,0.0
115,1.8793083388602594,0.0,1.0,1.0,0.0
116,1.8956501505025225,0.0,1.0,1.0,0.0
117,1.9119919621447856,0.0,1.0,1.0,0.0
118,1.928333773787049,0.0,1.0,1.0,0.0
119,1.944675585429312,0.0,1.0,1.0,0.0
120,1.9610173970715752,0.0,1.0,1.0,0.0
121,1.9773592087138383,0.0,1.0,1.0,0.0
122,1.9937010203561014,0.0,1.0,1.0,0.0
123,2.0100428319983643,0.0,1.0,1.0,0.0
124,2.0263846436406276,0.0,1.0,1.0,0.0
125,2.0427264552828905,0.0,1.0,1.0,0.0
126,2.059068266925154,0.0,1.0,1.0,0.0
127,2.0754100785674168,0.0,1.0,1.0,0.0
128,2.09175189020968,0.0,1.0,1.0,0.0
129,2.1080937018519434,0.0,1.0,1.0,0.0
130,2.1244355134942063,0.0,1.0,1.0,0.0
131,2.1407773251364697,0.0,1.0,1.0,0.0
132,2.1571191367787326,0.0,1.0,1.0,0.0
133,2.173460948420996,0.0,1.0,1.0,0.0
134,2.189802760063259,0.0,1.0,1.0,0.0
135,2.206144571705522,0.0,1.0,1.0,0.0
136,2.222486383347785,0.0,1.0,1.0,0.0
137,2.2388281949900484,0.0,1.0,1.0,0.0
138,2.2551700066323113,0.0,1.0,1.0,0.0
139,2.2715118182745746,0.0,1.0,1.0,0.0
140,2.2878536299168375,0.0,1.0,1.0,0.0
141,2.304195441559101,0.0,1.0,1.0,0.0
142,2.3205372532013637,0.0,1.0,1.0,0.0
143,2.336879064843627,0.0,1.0,1.0,0.0
144,2.35322087648589,0.0,1.0,1.0,0.0
145,2.3695626881281533,0.0,1.0,1.0,0.0
146,2.385904499770416,0.0,1.0,1.0,0.0
147,2.4022463114126795,0.0,1.0,1.0,0.0
148,2.4185881230549424,0.0,1.0,1.0,0.0
149,2.4349299346972058,0.0,1.0,1.0,0.0
150,2.451271746339469,0.0,1.0,1.0,0.0
151,2.467613557981732,0.0,1.0,1.0,0.0
152,2.4839553696239953,0.0,1.0,1.0,0.0
153,2.500297181266258,0.0,1.0,1.0,0.0
154,2.5166389929085216,0.0,1.0,1.0,0.0
155,2.5329808045507844,0.0,1.0,1.0,0.0
156,2.549322616193048,0.0,1.0,1.0,0.0
157,2.5656644278353107,0.0,1.0,1.0,0.0
158,2.582006239477574,0.0,1.0,1.0,0.0
159,2.598348051119837,0.0,1.0,1.0,0.0
160,2.6146898627621002,0.0,1.0,1.0,0.0
161,2.631031674404363,0.0,1.0,1.0,0.0
162,2.6473734860466265,0.0,1.0,1.0,0.0
163,2.6637152976888894,0.0,1.0,1.0,0.0
164,2.6800571093311527,0.0,1.0,1.0,0.0
165,2.6963989209734156,0.0,1.0,1.0,0.0
166,2.712740732615679,0.0,1.0,1.0,0.0
167,2.729082544257942,0.0,1.0,1.0,0.0
168,2.745424355900205,0.0,1.0,1.0,0.0
169,2.761766167542468,0.0,1.0,1.0,0.0
170,2.7781079791847314,0.0,1.0,1.0,0.0
171,2.7944497908269947,0.0,1.0,1.0,0.0
172,2.8107916024692576,0.0,1.0,1.0,0.0
173,2.827133414111521,0.0,1.0,1.0,0.0
174,2.843475225753784,0.0,1.0,1.0,0.0
175,2.859817037396047,0.0,1.0,1.0,0.0
176,2.87615884903831,0.0,1.0,1.0,0.0
177,2.8925006606805734,0.0,1.0,1.0,0.0
178,2.9088424723228363,0.0,1.0,1.0,0.0
179,2.9251842839650997,0.0,1.0,1.0,0.0
180,2.9415260956073626,0.0,1.0,1.0,0.0
181,2.957867907249626,0.0,1.0,1.0,0.0
182,2.974209718891889,0.0,1.0,1.0,0.0
183,2.990551530534152,0.0,1.0,1.0,0.0
184,3.006893342176415,0.0,1.0,1.0,0.0
185,3.0232351538186784,0.0,1.0,1.0,0.0
186,3.0395769654609412,0.0,1.0,1.0,0.0
187,3.0559187771032046,0.0,1.0,1.0,0.0
