,BJD,RV,eRV,eRV_og,residuals
187,17.423531317512484,0.0,1.0,1.0,0.0
188,17.516705281777256,0.0,1.0,1.0,0.0
189,17.60987924604203,0.0,1.0,1.0,0.0
190,17.703053210306802,0.0,1.0,1.0,0.0
191,17.796227174571577,0.0,1.0,1.0,0.0
192,17.889401138836348,0.0,1.0,1.0,0.0
193,17.98257510310112,0.0,1.0,1.0,0.0
194,18.075749067365894,0.0,1.0,1.0,0.0
195,18.168923031630666,0.0,1.0,1.0,0.0
196,18.26209699589544,0.0,1.0,1.0,0.0
197,18.35527096016021,0.0,1.0,1.0,0.0
198,18.448444924424983,0.0,1.0,1.0,0.0
199,18.541618888689758,0.0,1.0,1.0,0.0
200,18.63479285295453,0.0,1.0,1.0,0.0
201,18.7279668172193,0.0,1.0,1.0,0.0
202,18.821140781484075,0.0,1.0,1.0,0.0
203,18.914314745748847,0.0,1.0,1.0,0.0
204,19.007488710013618,0.0,1.0,1.0,0.0
205,19.100662674278393,0.0,1.0,1.0,0.0
206,19.193836638543164,0.0,1.0,1.0,0.0
207,19.28701060280794,0.0,1.0,1.0,0.0
208,19.38018456707271,0.0,1.0,1.0,0.0
209,19.47335853133748,0.0,1.0,1.0,0.0
210,19.566532495602257,0.0,1.0,1.0,0.0
211,19.659706459867028,0.0,1.0,1.0,0.0
212,19.752880424131803,0.0,1.0,1.0,0.0
213,19.846054388396574,0.0,1.0,1.0,0.0
214,19.939228352661345,0.0,1.0,1.0,0.0
215,20.03240231692612,0.0,1.0,1.0,0.0
216,20.12557628119089,0.0,1.0,1.0,0.0
217,20.218750245455663,0.0,1.0,1.0,0.0
218,20.311924209720438,0.0,1.0,1.0,0.0
219,20.40509817398521,0.0,1.0,1.0,0.0
220,20.49827213824998,0.0,1.0,1.0,0.0
221,20.591446102514755,0.0,1.0,1.0,0.0
222,20.684620066779527,0.0,1.0,1.0,0.0
223,20.7777940310443,0.0,1.0,1.0,0.0
224,20.870967995309073,0.0,1.0,1.0,0.0
225,20.964141959573844,0.0,1.0,1.0,0.0
226,21.05731592383862,0.0,1.0,1.0,0.0
227,21.15048988810339,0.0,1.0,1.0,0.0
228,21.243663852368165,0.0,1.0,1.0,0.0
229,21.336837816632936,0.0,1.0,1.0,0.0
230,21.430011780897708,0.0,1.0,1.0,0.0
231,21.523185745162483,0.0,1.0,1.0,0.0
232,21.616359709427254,0.0,1.0,1.0,0.0
233,21.709533673692025,0.0,1.0,1.0,0.0
234,21.8027076379568,0.0,1.0,1.0,0.0
235,21.89588160222157,0.0,1.0,1.0,0.0
236,21.989055566486343,0.0,1.0,1.0,0.0
237,22.082229530751118,0.0,1.0,1.0,0.0
238,22.17540349501589,0.0,1.0,1.0,0.0
239,22.268577459280664,0.0,1.0,1.0,0.0
240,22.361751423545435,0.0,1.0,1.0,0.0
241,22.454925387810206,0.0,1.0,1.0,0.0
242,22.54809935207498,0.0,1.0,1.0,0.0
243,22.641273316339753,0.0,1.0,1.0,0.0
244,22.734447280604527,0.0,1.0,1.0,0.0
245,22.8276212448693,0.0,1.0,1.0,0.0
246,22.92079520913407,0.0,1.0,1.0,0.0
247,23.013969173398845,0.0,1.0,1.0,0.0
248,23.107143137663616,0.0,1.0,1.0,0.0
249,23.200317101928388,0.0,1.0,1.0,0.0
250,23.293491066193162,0.0,1.0,1.0,0.0
251,23.386665030457934,0.0,1.0,1.0,0.0
252,23.479838994722705,0.0,1.0,1.0,0.0
253,23.57301295898748,0.0,1.0,1.0,0.0
254,23.66618692325225,0.0,1.0,1.0,0.0
255,23.759360887517026,0.0,1.0,1.0,0.0
256,23.852534851781797,0.0,1.0,1.0,0.0
257,23.94570881604657,0.0,1.0,1.0,0.0
258,24.038882780311344,0.0,1.0,1.0,0.0
259,24.132056744576115,0.0,1.0,1.0,0.0
260,24.22523070884089,0.0,1.0,1.0,0.0
261,24.31840467310566,0.0,1.0,1.0,0.0
262,24.411578637370432,0.0,1.0,1.0,0.0
263,24.504752601635207,0.0,1.0,1.0,0.0
264,24.59792656589998,0.0,1.0,1.0,0.0
265,24.69110053016475,0.0,1.0,1.0,0.0
266,24.784274494429525,0.0,1.0,1.0,0.0
267,24.877448458694296,0.0,1.0,1.0,0.0
268,24.970622422959067,0.0,1.0,1.0,0.0
269,25.063796387223842,0.0,1.0,1.0,0.0
270,25.156970351488614,0.0,1.0,1.0,0.0
271,25.25014431575339,0.0,1.0,1.0,0.0
272,25.34331828001816,0.0,1.0,1.0,0.0
273,25.43649224428293,0.0,1.0,1.0,0.0
274,25.529666208547706,0.0,1.0,1.0,0.0
275,25.622840172812477,0.0,1.0,1.0,0.0
276,25.716014137077252,0.0,1.0,1.0,0.0
277,25.809188101342023,0.0,1.0,1.0,0.0
278,25.902362065606795,0.0,1.0,1.0,0.0
279,25.99553602987157,0.0,1.0,1.0,0.0
280,26.08870999413634,0.0,1.0,1.0,0.0
281,26.181883958401112,0.0,1.0,1.0,0.0
282,26.275057922665887,0.0,1.0,1.0,0.0
283,26.36823188693066,0.0,1.0,1.0,0.0
284,26.46140585119543,0.0,1.0,1.0,0.0
285,26.554579815460205,0.0,1.0,1.0,0.0
286,26.647753779724976,0.0,1.0,1.0,0.0
287,26.74092774398975,0.0,1.0,1.0,0.0
288,26.834101708254522,0.0,1.0,1.0,0.0
289,26.927275672519293,0.0,1.0,1.0,0.0
290,27.02044963678407,0.0,1.0,1.0,0.0
291,27.11362360104884,0.0,1.0,1.0,0.0
292,27.206797565313614,0.0,1.0,1.0,0.0
293,27.299971529578386,0.0,1.0,1.0,0.0
294,27.393145493843157,0.0,1.0,1.0,0.0
295,27.486319458107932,0.0,1.0,1.0,0.0
296,27.579493422372703,0.0,1.0,1.0,0.0
297,27.672667386637475,0.0,1.0,1.0,0.0
298,27.76584135090225,0.0,1.0,1.0,0.0
299,27.85901531516702,0.0,1.0,1.0,0.0
300,27.952189279431792,0.0,1.0,1.0,0.0
301,28.045363243696567,0.0,1.0,1.0,0.0
302,28.13853720796134,0.0,1.0,1.0,0.0
303,28.231711172226113,0.0,1.0,1.0,0.0
304,28.324885136490884,0.0,1.0,1.0,0.0
305,28.418059100755656,0.0,1.0,1.0,0.0
306,28.51123306502043,0.0,1.0,1.0,0.0
307,28.604407029285202,0.0,1.0,1.0,0.0
308,28.697580993549977,0.0,1.0,1.0,0.0
309,28.790754957814748,0.0,1.0,1.0,0.0
310,28.88392892207952,0.0,1.0,1.0,0.0
311,28.977102886344294,0.0,1.0,1.0,0.0
312,29.070276850609066,0.0,1.0,1.0,0.0
313,29.163450814873837,0.0,1.0,1.0,0.0
314,29.256624779138612,0.0,1.0,1.0,0.0
315,29.349798743403383,0.0,1.0,1.0,0.0
316,29.442972707668154,0.0,1.0,1.0,0.0
317,29.53614667193293,0.0,1.0,1.0,0.0
318,29.6293206361977,0.0,1.0,1.0,0.0
319,29.722494600462475,0.0,1.0,1.0,0.0
320,29.815668564727247,0.0,1.0,1.0,0.0
321,29.908842528992018,0.0,1.0,1.0,0.0
322,30.002016493256793,0.0,1.0,1.0,0.0
323,30.095190457521564,0.0,1.0,1.0,0.0
324,30.18836442178634,0.0,1.0,1.0,0.0
325,30.28153838605111,0.0,1.0,1.0,0.0
326,30.374712350315882,0.0,1.0,1.0,0.0
327,30.467886314580657,0.0,1.0,1.0,0.0
328,30.561060278845428,0.0,1.0,1.0,0.0
329,30.6542342431102,0.0,1.0,1.0,0.0
330,30.747408207374974,0.0,1.0,1.0,0.0
331,30.840582171639745,0.0,1.0,1.0,0.0
332,30.933756135904517,0.0,1.0,1.0,0.0
333,31.02693010016929,0.0,1.0,1.0,0.0
334,31.120104064434063,0.0,1.0,1.0,0.0
335,31.213278028698838,0.0,1.0,1.0,0.0
336,31.30645199296361,0.0,1.0,1.0,0.0
337,31.39962595722838,0.0,1.0,1.0,0.0
338,31.492799921493155,0.0,1.0,1.0,0.0
339,31.585973885757927,0.0,1.0,1.0,0.0
340,31.6791478500227,0.0,1.0,1.0,0.0
341,31.772321814287473,0.0,1.0,1.0,0.0
342,31.865495778552244,0.0,1.0,1.0,0.0
343,31.95866974281702,0.0,1.0,1.0,0.0
344,32.05184370708179,0.0,1.0,1.0,0.0
345,32.145017671346565,0.0,1.0,1.0,0.0
346,32.23819163561134,0.0,1.0,1.0,0.0
347,32.33136559987611,0.0,1.0,1.0,0.0
348,32.42453956414088,0.0,1.0,1.0,0.0
349,32.51771352840565,0.0,1.0,1.0,0.0
350,32.61088749267043,0.0,1.0,1.0,0.0
351,32.7040614569352,0.0,1.0,1.0,0.0
352,32.79723542119997,0.0,1.0,1.0,0.0
353,32.89040938546474,0.0,1.0,1.0,0.0
354,32.983583349729514,0.0,1.0,1.0,0.0
355,33.07675731399429,0.0,1.0,1.0,0.0
356,33.169931278259064,0.0,1.0,1.0,0.0
357,33.263105242523835,0.0,1.0,1.0,0.0
358,33.35627920678861,0.0,1.0,1.0,0.0
359,33.44945317105338,0.0,1.0,1.0,0.0
360,33.542627135318156,0.0,1.0,1.0,0.0
361,33.63580109958293,0.0,1.0,1.0,0.0
362,33.7289750638477,0.0,1.0,1.0,0.0
363,33.82214902811247,0.0,1.0,1.0,0.0
364,33.91532299237724,0.0,1.0,1.0,0.0
365,34.00849695664201,0.0,1.0,1.0,0.0
366,34.10167092090679,0.0,1.0,1.0,0.0
367,34.19484488517156,0.0,1.0,1.0,0.0
368,34.288018849436334,0.0,1.0,1.0,0.0
369,34.381192813701105,0.0,1.0,1.0,0.0
370,34.47436677796588,0.0,1.0,1.0,0.0
371,34.567540742230655,0.0,1.0,1.0,0.0
372,34.660714706495426,0.0,1.0,1.0,0.0
373,34.7538886707602,0.0,1.0,1.0,0.0
374,34.84706263502497,0.0,1.0,1.0,0.0
375,34.94023659928974,0.0,1.0,1.0,0.0
376,35.03341056355451,0.0,1.0,1.0,0.0
377,35.12658452781929,0.0,1.0,1.0,0.0
378,35.21975849208406,0.0,1.0,1.0,0.0
379,35.31293245634883,0.0,1.0,1.0,0.0
380,35.406106420613604,0.0,1.0,1.0,0.0
381,35.499280384878375,0.0,1.0,1.0,0.0
382,35.59245434914315,0.0,1.0,1.0,0.0
383,35.685628313407925,0.0,1.0,1.0,0.0
384,35.778802277672696,0.0,1.0,1.0,0.0
385,35.87197624193747,0.0,1.0,1.0,0.0
386,35.96515020620224,0.0,1.0,1.0,0.0
387,36.05832417046702,0.0,1.0,1.0,0.0
388,36.15149813473179,0.0,1.0,1.0,0.0
389,36.24467209899656,0.0,1.0,1.0,0.0
390,36.33784606326133,0.0,1.0,1.0,0.0
391,36.4310200275261,0.0,1.0,1.0,0.0
392,36.52419399179088,0.0,1.0,1.0,0.0
393,36.61736795605565,0.0,1.0,1.0,0.0
394,36.71054192032042,0.0,1.0,1.0,0.0
395,36.803715884585195,0.0,1.0,1.0,0.0
396,36.896889848849966,0.0,1.0,1.0,0.0
397,36.99006381311474,0.0,1.0,1.0,0.0
398,37.083237777379516,0.0,1.0,1.0,0.0
399,37.17641174164429,0.0,1.0,1.0,0.0
400,37.26958570590906,0.0,1.0,1.0,0.0
401,37.36275967017383,0.0,1.0,1.0,0.0
402,37.4559336344386,0.0,1.0,1.0,0.0
403,37.54910759870338,0.0,1.0,1.0,0.0
404,37.64228156296815,0.0,1.0,1.0,0.0
405,37.73545552723292,0.0,1.0,1.0,0.0
406,37.82862949149769,0.0,1.0,1.0,0.0
407,37.921803455762465,0.0,1.0,1.0,0.0
408,38.014977420027236,0.0,1.0,1.0,0.0
409,38.108151384292015,0.0,1.0,1.0,0.0
410,38.201325348556786,0.0,1.0,1.0,0.0
411,38.29449931282156,0.0,1.0,1.0,0.0
412,38.38767327708633,0.0,1.0,1.0,0.0
413,38.4808472413511,0.0,1.0,1.0,0.0
414,38.57402120561588,0.0,1.0,1.0,0.0
415,38.66719516988065,0.0,1.0,1.0,0.0
416,38.76036913414542,0.0,1.0,1.0,0.0
417,38.85354309841019,0.0,1.0,1.0,0.0
418,38.94671706267496,0.0,1.0,1.0,0.0
419,39.03989102693974,0.0,1.0,1.0,0.0
420,39.13306499120451,0.0,1.0,1.0,0.0
421,39.226238955469285,0.0,1.0,1.0,0.0
422,39.319412919734056,0.0,1.0,1.0,0.0
423,39.41258688399883,0.0,1.0,1.0,0.0
424,39.505760848263606,0.0,1.0,1.0,0.0
425,39.59893481252838,0.0,1.0,1.0,0.0
426,39.69210877679315,0.0,1.0,1.0,0.0
427,39.78528274105792,0.0,1.0,1.0,0.0
428,39.87845670532269,0.0,1.0,1.0,0.0
429,39.97163066958746,0.0,1.0,1.0,0.0
430,40.06480463385224,0.0,1.0,1.0,0.0
431,40.15797859811701,0.0,1.0,1.0,0.0
432,40.25115256238178,0.0,1.0,1.0,0.0
433,40.344326526646554,0.0,1.0,1.0,0.0
434,40.437500490911326,0.0,1.0,1.0,0.0
435,40.530674455176104,0.0,1.0,1.0,0.0
436,40.623848419440876,0.0,1.0,1.0,0.0
437,40.71702238370565,0.0,1.0,1.0,0.0
438,40.81019634797042,0.0,1.0,1.0,0.0
439,40.90337031223519,0.0,1.0,1.0,0.0
440,40.99654427649996,0.0,1.0,1.0,0.0
441,41.08971824076474,0.0,1.0,1.0,0.0
442,41.18289220502951,0.0,1.0,1.0,0.0
443,41.27606616929428,0.0,1.0,1.0,0.0
444,41.36924013355905,0.0,1.0,1.0,0.0
445,41.462414097823824,0.0,1.0,1.0,0.0
446,41.5555880620886,0.0,1.0,1.0,0.0
447,41.648762026353374,0.0,1.0,1.0,0.0
448,41.741935990618146,0.0,1.0,1.0,0.0
449,41.83510995488292,0.0,1.0,1.0,0.0
450,41.92828391914769,0.0,1.0,1.0,0.0
451,42.02145788341247,0.0,1.0,1.0,0.0
452,42.11463184767724,0.0,1.0,1.0,0.0
453,42.20780581194201,0.0,1.0,1.0,0.0
454,42.30097977620678,0.0,1.0,1.0,0.0
455,42.39415374047155,0.0,1.0,1.0,0.0
456,42.48732770473633,0.0,1.0,1.0,0.0
457,42.5805016690011,0.0,1.0,1.0,0.0
458,42.67367563326587,0.0,1.0,1.0,0.0
459,42.766849597530644,0.0,1.0,1.0,0.0
460,42.860023561795416,0.0,1.0,1.0,0.0
461,42.95319752606019,0.0,1.0,1.0,0.0
462,43.046371490324965,0.0,1.0,1.0,0.0
463,43.13954545458974,0.0,1.0,1.0,0.0
464,43.23271941885451,0.0,1.0,1.0,0.0
465,43.32589338311928,0.0,1.0,1.0,0.0
466,43.41906734738405,0.0,1.0,1.0,0.0
467,43.51224131164883,0.0,1.0,1.0,0.0
468,43.6054152759136,0.0,1.0,1.0,0.0
469,43.69858924017837,0.0,1.0,1.0,0.0
470,43.79176320444314,0.0,1.0,1.0,0.0
471,43.884937168707914,0.0,1.0,1.0,0.0
472,43.978111132972685,0.0,1.0,1.0,0.0
473,44.071285097237464,0.0,1.0,1.0,0.0
474,44.164459061502235,0.0,1.0,1.0,0.0
475,44.25763302576701,0.0,1.0,1.0,0.0
476,44.35080699003178,0.0,1.0,1.0,0.0
477,44.44398095429655,0.0,1.0,1.0,0.0
478,44.53715491856133,0.0,1.0,1.0,0.0
479,44.6303288828261,0.0,1.0,1.0,0.0
480,44.72350284709087,0.0,1.0,1.0,0.0
481,44.81667681135564,0.0,1.0,1.0,0.0
482,44.90985077562041,0.0,1.0,1.0,0.0
483,45.00302473988519,0.0,1.0,1.0,0.0
484,45.09619870414996,0.0,1.0,1.0,0.0
485,45.189372668414734,0.0,1.0,1.0,0.0
486,45.282546632679505,0.0,1.0,1.0,0.0
487,45.37572059694428,0.0,1.0,1.0,0.0
488,45.468894561209055,0.0,1.0,1.0,0.0
489,45.562068525473826,0.0,1.0,1.0,0.0
490,45.6552424897386,0.0,1.0,1.0,0.0
491,45.74841645400337,0.0,1.0,1.0,0.0
492,45.84159041826814,0.0,1.0,1.0,0.0
493,45.93476438253291,0.0,1.0,1.0,0.0
494,46.02793834679769,0.0,1.0,1.0,0.0
495,46.12111231106246,0.0,1.0,1.0,0.0
496,46.21428627532723,0.0,1.0,1.0,0.0
497,46.307460239592004,0.0,1.0,1.0,0.0
498,46.400634203856775,0.0,1.0,1.0,0.0
499,46.493808168121554,0.0,1.0,1.0,0.0
500,46.586982132386325,0.0,1.0,1.0,0.0
501,46.680156096651096,0.0,1.0,1.0,0.0
502,46.77333006091587,0.0,1.0,1.0,0.0
503,46.86650402518064,0.0,1.0,1.0,0.0
504,46.95967798944541,0.0,1.0,1.0,0.0
505,47.05285195371019,0.0,1.0,1.0,0.0
506,47.14602591797496,0.0,1.0,1.0,0.0
507,47.23919988223973,0.0,1.0,1.0,0.0
508,47.3323738465045,0.0,1.0,1.0,0.0
509,47.425547810769274,0.0,1.0,1.0,0.0
510,47.51872177503405,0.0,1.0,1.0,0.0
511,47.611895739298824,0.0,1.0,1.0,0.0
512,47.705069703563595,0.0,1.0,1.0,0.0
513,47.798243667828366,0.0,1.0,1.0,0.0
514,47.89141763209314,0.0,1.0,1.0,0.0
515,47.984591596357916,0.0,1.0,1.0,0.0
516,48.07776556062269,0.0,1.0,1.0,0.0
517,48.17093952488746,0.0,1.0,1.0,0.0
518,48.26411348915223,0.0,1.0,1.0,0.0
519,48.357287453417,0.0,1.0,1.0,0.0
520,48.45046141768178,0.0,1.0,1.0,0.0
521,48.54363538194655,0.0,1.0,1.0,0.0
522,48.63680934621132,0.0,1.0,1.0,0.0
523,48.72998331047609,0.0,1.0,1.0,0.0
524,48.823157274740865,0.0,1.0,1.0,0.0
525,48.916331239005636,0.0,1.0,1.0,0.0
526,49.009505203270415,0.0,1.0,1.0,0.0
527,49.102679167535186,0.0,1.0,1.0,0.0
528,49.19585313179996,0.0,1.0,1.0,0.0
529,49.28902709606473,0.0,1.0,1.0,0.0
530,49.3822010603295,0.0,1.0,1.0,0.0
531,49.47537502459428,0.0,1.0,1.0,0.0
532,49.56854898885905,0.0,1.0,1.0,0.0
533,49.66172295312382,0.0,1.0,1.0,0.0
