,BJD,RV,eRV,eRV_og,residuals
0,0.0,0.0,1.0,1.0,0.0
1,0.031557912222432226,0.0,1.0,1.0,0.0
2,0.06311582444486445,0.0,1.0,1.0,0.0
3,0.09467373666729667,0.0,1.0,1.0,0.0
4,0.1262316488897289,0.0,1.0,1.0,0.0
5,0.15778956111216114,0.0,1.0,1.0,0.0
6,0.18934747333459334,0.0,1.0,1.0,0.0
7,0.22090538555702557,0.0,1.0,1.0,0.0
8,0.2524632977794578,0.0,1.0,1.0,0.0
9,0.28402121000189,0.0,1.0,1.0,0.0
10,0.3155791222243223,0.0,1.0,1.0,0.0
11,0.3471370344467545,0.0,1.0,1.0,0.0
12,0.3786949466691867,0.0,1.0,1.0,0.0
13,0.41025285889161894,0.0,1.0,1.0,0.0
14,0.44181077111405115,0.0,1.0,1.0,0.0
15,0.4733686833364834,0.0,1.0,1.0,0.0
16,0.5049265955589156,0.0,1.0,1.0,0.0
17,0.5364845077813478,0.0,1.0,1.0,0.0
18,0.56804242000378,0.0,1.0,1.0,0.0
19,0.5996003322262123,0.0,1.0,1.0,0.0
20,0.6311582444486445,0.0,1.0,1.0,0.0
21,0.6627161566710768,0.0,1.0,1.0,0.0
22,0.694274068893509,0.0,1.0,1.0,0.0
23,0.7258319811159412,0.0,1.0,1.0,0.0
24,0.7573898933383734,0.0,1.0,1.0,0.0
25,0.7889478055608057,0.0,1.0,1.0,0.0
26,0.8205057177832379,0.0,1.0,1.0,0.0
27,0.8520636300056701,0.0,1.0,1.0,0.0
28,0.8836215422281023,0.0,1.0,1.0,0.0
29,0.9151794544505345,0.0,1.0,1.0,0.0
30,0.9467373666729668,0.0,1.0,1.0,0.0
31,0.978295278895399,0.0,1.0,1.0,0.0
32,1.0098531911178312,0.0,1.0,1.0,0.0
33,1.0414111033402635,0.0,1.0,1.0,0.0
34,1.0729690155626956,0.0,1.0,1.0,0.0
35,1.104526927785128,0.0,1.0,1.0,0.0
36,1.13608484000756,0.0,1.0,1.0,0.0
37,1.1676427522299924,0.0,1.0,1.0,0.0
38,1.1992006644524247,0.0,1.0,1.0,0.0
39,1.2307585766748568,0.0,1.0,1.0,0.0
40,1.262316488897289,0.0,1.0,1.0,0.0
41,1.2938744011197212,0.0,1.0,1.0,0.0
42,1.3254323133421535,0.0,1.0,1.0,0.0
43,1.3569902255645858,0.0,1.0,1.0,0.0
44,1.388548137787018,0.0,1.0,1.0,0.0
45,1.4201060500094502,0.0,1.0,1.0,0.0
46,1.4516639622318823,0.0,1.0,1.0,0.0
47,1.4832218744543146,0.0,1.0,1.0,0.0
48,1.5147797866767467,0.0,1.0,1.0,0.0
49,1.546337698899179,0.0,1.0,1.0,0.0
50,1.5778956111216114,0.0,1.0,1.0,0.0
51,1.6094535233440435,0.0,1.0,1.0,0.0
52,1.6410114355664758,0.0,1.0,1.0,0.0
53,1.6725693477889079,0.0,1.0,1.0,0.0
54,1.7041272600113402,0.0,1.0,1.0,0.0
55,1.7356851722337725,0.0,1.0,1.0,0.0
56,1.7672430844562046,0.0,1.0,1.0,0.0
57,1.798800996678637,0.0,1.0,1.0,0.0
58,1.830358908901069,0.0,1.0,1.0,0.0
59,1.8619168211235013,0.0,1.0,1.0,0.0
60,1.8934747333459336,0.0,1.0,1.0,0.0
61,1.9250326455683657,0.0,1.0,1.0,0.0
62,1.956590557790798,0.0,1.0,1.0,0.0
63,1.9881484700132301,0.0,1.0,1.0,0.0
64,2.0197063822356625,0.0,1.0,1.0,0.0
65,2.0512642944580946,0.0,1.0,1.0,0.0
66,2.082822206680527,0.0,1.0,1.0,0.0
67,2.114380118902959,0.0,1.0,1.0,0.0
68,2.1459380311253913,0.0,1.0,1.0,0.0
69,2.1774959433478234,0.0,1.0,1.0,0.0
70,2.209053855570256,0.0,1.0,1.0,0.0
71,2.240611767792688,0.0,1.0,1.0,0.0
72,2.27216968001512,0.0,1.0,1.0,0.0
73,2.3037275922375526,0.0,1.0,1.0,0.0
74,2.3352855044599847,0.0,1.0,1.0,0.0
75,2.366843416682417,0.0,1.0,1.0,0.0
76,2.3984013289048494,0.0,1.0,1.0,0.0
77,2.4299592411272815,0.0,1.0,1.0,0.0
78,2.4615171533497135,0.0,1.0,1.0,0.0
79,2.4930750655721456,0.0,1.0,1.0,0.0
80,2.524632977794578,0.0,1.0,1.0,0.0
81,2.5561908900170103,0.0,1.0,1.0,0.0
82,2.5877488022394424,0.0,1.0,1.0,0.0
83,2.619306714461875,0.0,1.0,1.0,0.0
84,2.650864626684307,0.0,1.0,1.0,0.0
85,2.682422538906739,0.0,1.0,1.0,0.0
86,2.7139804511291716,0.0,1.0,1.0,0.0
87,2.7455383633516037,0.0,1.0,1.0,0.0
88,2.777096275574036,0.0,1.0,1.0,0.0
89,2.808654187796468,0.0,1.0,1.0,0.0
90,2.8402121000189005,0.0,1.0,1.0,0.0
91,2.8717700122413325,0.0,1.0,1.0,0.0
92,2.9033279244637646,0.0,1.0,1.0,0.0
93,2.934885836686197,0.0,1.0,1.0,0.0
94,2.9664437489086293,0.0,1.0,1.0,0.0
95,2.9980016611310614,0.0,1.0,1.0,0.0
96,3.0295595733534935,0.0,1.0,1.0,0.0
97,3.061117485575926,0.0,1.0,1.0,0.0
98,3.092675397798358,0.0,1.0,1.0,0.0
99,3.12423331002079,0.0,1.0,1.0,0.0
100,3.1557912222432227,0.0,1.0,1.0,0.0
101,3.187349134465655,0.0,1.0,1.0,0.0
102,3.218907046688087,0.0,1.0,1.0,0.0
103,3.2504649589105195,0.0,1.0,1.0,0.0
104,3.2820228711329515,0.0,1.0,1.0,0.0
105,3.3135807833553836,0.0,1.0,1.0,0.0
106,3.3451386955778157,0.0,1.0,1.0,0.0
107,3.3766966078002483,0.0,1.0,1.0,0.0
108,3.4082545200226804,0.0,1.0,1.0,0.0
109,3.4398124322451125,0.0,1.0,1.0,0.0
110,3.471370344467545,0.0,1.0,1.0,0.0
111,3.502928256689977,0.0,1.0,1.0,0.0
112,3.534486168912409,0.0,1.0,1.0,0.0
113,3.5660440811348417,0.0,1.0,1.0,0.0
114,3.597601993357274,0.0,1.0,1.0,0.0
115,3.629159905579706,0.0,1.0,1.0,0.0
116,3.660717817802138,0.0,1.0,1.0,0.0
117,3.6922757300245705,0.0,1.0,1.0,0.0
118,3.7238336422470026,0.0,1.0,1.0,0.0
119,3.7553915544694347,0.0,1.0,1.0,0.0
120,3.7869494666918673,0.0,1.0,1.0,0.0
121,3.8185073789142994,0.0,1.0,1.0,0.0
122,3.8500652911367315,0.0,1.0,1.0,0.0
123,3.881623203359164,0.0,1.0,1.0,0.0
124,3.913181115581596,0.0,1.0,1.0,0.0
125,3.944739027804028,0.0,1.0,1.0,0.0
126,3.9762969400264603,0.0,1.0,1.0,0.0
127,4.007854852248893,0.0,1.0,1.0,0.0
128,4.039412764471325,0.0,1.0,1.0,0.0
129,4.070970676693757,0.0,1.0,1.0,0.0
130,4.102528588916189,0.0,1.0,1.0,0.0
131,4.134086501138621,0.0,1.0,1.0,0.0
132,4.165644413361054,0.0,1.0,1.0,0.0
133,4.197202325583486,0.0,1.0,1.0,0.0
134,4.228760237805918,0.0,1.0,1.0,0.0
135,4.2603181500283505,0.0,1.0,1.0,0.0
136,4.2918760622507826,0.0,1.0,1.0,0.0
137,4.323433974473215,0.0,1.0,1.0,0.0
138,4.354991886695647,0.0,1.0,1.0,0.0
139,4.38654979891808,0.0,1.0,1.0,0.0
140,4.418107711140512,0.0,1.0,1.0,0.0
141,4.449665623362944,0.0,1.0,1.0,0.0
142,4.481223535585376,0.0,1.0,1.0,0.0
143,4.512781447807808,0.0,1.0,1.0,0.0
144,4.54433936003024,0.0,1.0,1.0,0.0
145,4.575897272252673,0.0,1.0,1.0,0.0
146,4.607455184475105,0.0,1.0,1.0,0.0
147,4.639013096697537,0.0,1.0,1.0,0.0
148,4.6705710089199695,0.0,1.0,1.0,0.0
149,4.7021289211424016,0.0,1.0,1.0,0.0
150,4.733686833364834,0.0,1.0,1.0,0.0
151,4.765244745587266,0.0,1.0,1.0,0.0
152,4.796802657809699,0.0,1.0,1.0,0.0
153,4.828360570032131,0.0,1.0,1.0,0.0
154,4.859918482254563,0.0,1.0,1.0,0.0
155,4.891476394476995,0.0,1.0,1.0,0.0
156,4.923034306699427,0.0,1.0,1.0,0.0
157,4.954592218921859,0.0,1.0,1.0,0.0
158,4.986150131144291,0.0,1.0,1.0,0.0
159,5.017708043366724,0.0,1.0,1.0,0.0
160,5.049265955589156,0.0,1.0,1.0,0.0
161,5.0808238678115885,0.0,1.0,1.0,0.0
162,5.1123817800340206,0.0,1.0,1.0,0.0
163,5.143939692256453,0.0,1.0,1.0,0.0
164,5.175497604478885,0.0,1.0,1.0,0.0
165,5.207055516701317,0.0,1.0,1.0,0.0
166,5.23861342892375,0.0,1.0,1.0,0.0
167,5.270171341146182,0.0,1.0,1.0,0.0
168,5.301729253368614,0.0,1.0,1.0,0.0
169,5.333287165591046,0.0,1.0,1.0,0.0
170,5.364845077813478,0.0,1.0,1.0,0.0
171,5.39640299003591,0.0,1.0,1.0,0.0
172,5.427960902258343,0.0,1.0,1.0,0.0
173,5.459518814480775,0.0,1.0,1.0,0.0
174,5.4910767267032075,0.0,1.0,1.0,0.0
175,5.5226346389256395,0.0,1.0,1.0,0.0
176,5.554192551148072,0.0,1.0,1.0,0.0
177,5.585750463370504,0.0,1.0,1.0,0.0
178,5.617308375592936,0.0,1.0,1.0,0.0
179,5.648866287815369,0.0,1.0,1.0,0.0
